gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3821087886	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:X818	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Samanea	Samanea saman		SPECIES	Albizia saman (Jacq.) Merr.	Albizia saman	(Jacq.) Merr.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.167815	-72.541739			92.0	0.0			2019-11-01T00:00:00	1	11	2019	2972949	2972960	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.118Z		
3821087885	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y291	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164658	-72.540336			94.0	0.0			2019-11-01T00:00:00	1	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.130Z		
3821087884	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:X805	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.167661	-72.541767			92.0	0.0			2019-11-01T00:00:00	1	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.073Z		
3821087883	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T459	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena leucocephala		SPECIES	Leucaena leucocephala (Lam.) de Wit	Leucaena leucocephala	(Lam.) de Wit	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166588	-72.542463			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2970418	2970418	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.074Z		
3821087882	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T97	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba pentandra		SPECIES	Ceiba pentandra (L.) Gaertn.	Ceiba pentandra	(L.) Gaertn.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.16547	-72.541263			91.0	0.0			2019-11-14T00:00:00	14	11	2019	5406697	5406697	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.118Z		
3821087881	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y298	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Anacardiaceae	Spondias	Spondias mombin		SPECIES	Spondias mombin Jacq.	Spondias mombin	Jacq.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164715	-72.540279			94.0	0.0			2019-11-01T00:00:00	1	11	2019	8185571	8185571	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.130Z		
3821087880	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:X854	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia tortuosa		SPECIES	Vachellia tortuosa (L.) Seigler & Ebinger	Vachellia tortuosa	(L.) Seigler & Ebinger	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.16817	-72.541727			91.0	0.0			2019-11-01T00:00:00	1	11	2019	3795393	3795393	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.050Z		
3821087879	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T434	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166481	-72.542507			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.124Z		
3821087878	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:K205	Plantae	Tracheophyta	Magnoliopsida	Zygophyllales	Zygophyllaceae	Gonopterodendron	Gonopterodendron arboreum		SPECIES	Bulnesia arborea (Jacq.) Engl.	Bulnesia arborea	(Jacq.) Engl.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.168105	-72.543202			94.0	0.0			2019-11-04T00:00:00	4	11	2019	3189905	10323509	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.052Z		
3821087877	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:M806	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena leucocephala		SPECIES	Leucaena leucocephala (Lam.) de Wit	Leucaena leucocephala	(Lam.) de Wit	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.167674	-72.545182			92.0	0.0			2019-11-11T00:00:00	11	11	2019	2970418	2970418	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.069Z		
3821087876	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T425	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166416	-72.542466			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.122Z		
3821087875	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:M819	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Pseudobombax			GENUS	Pseudobombax Dugand	Pseudobombax	Dugand	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.16797	-72.545359			91.0	0.0			2019-11-11T00:00:00	11	11	2019	3152211		HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.073Z		
3821087874	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T422	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166422	-72.542561			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.123Z		
3821087873	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T473	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Samanea	Samanea saman		SPECIES	Albizia saman (Jacq.) Merr.	Albizia saman	(Jacq.) Merr.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166614	-72.542376			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2972949	2972960	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.060Z		
3821087872	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:M864	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena leucocephala		SPECIES	Leucaena leucocephala (Lam.) de Wit	Leucaena leucocephala	(Lam.) de Wit	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.167743	-72.545761			88.0	0.0			2019-11-12T00:00:00	12	11	2019	2970418	2970418	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.054Z		
3821087871	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:X851	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Samanea	Samanea saman		SPECIES	Albizia saman (Jacq.) Merr.	Albizia saman	(Jacq.) Merr.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.168112	-72.541738			91.0	0.0			2019-11-01T00:00:00	1	11	2019	2972949	2972960	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.047Z		
3821087870	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y294	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164664	-72.540248			94.0	0.0			2019-11-01T00:00:00	1	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.131Z		
3821087869	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y295	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Leucaena	Leucaena leucocephala		SPECIES	Leucaena leucocephala (Lam.) de Wit	Leucaena leucocephala	(Lam.) de Wit	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.16468	-72.54025			94.0	0.0			2019-11-01T00:00:00	1	11	2019	2970418	2970418	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.131Z		
3821087868	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y292	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia macracantha		SPECIES	Vachellia macracantha (Humb. & Bonpl. ex Willd.) Seigler & Ebinger	Vachellia macracantha	(Humb. & Bonpl. ex Willd.) Seigler & Ebinger	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.16465	-72.540325			94.0	0.0			2019-11-01T00:00:00	1	11	2019	3795445	3795445	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.132Z		
3821087867	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y293	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164642	-72.540312			94.0	0.0			2019-11-01T00:00:00	1	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.131Z		
3821087866	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y290	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia polyphylla		SPECIES	Senegalia polyphylla (DC.) Britton & Rose	Senegalia polyphylla	Britton & Rose ex Britton & Killip	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164688	-72.540323			94.0	0.0			2019-11-01T00:00:00	1	11	2019	2980360	2980360	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.131Z		
3821087865	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y299	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Vachellia	Vachellia macracantha		SPECIES	Vachellia macracantha (Humb. & Bonpl. ex Willd.) Seigler & Ebinger	Vachellia macracantha	(Humb. & Bonpl. ex Willd.) Seigler & Ebinger	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164725	-72.540277			94.0	0.0			2019-11-01T00:00:00	1	11	2019	3795445	3795445	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.133Z		
3821087864	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y297	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Pseudobombax			GENUS	Pseudobombax Dugand	Pseudobombax	Dugand	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164692	-72.54029			94.0	0.0			2019-11-01T00:00:00	1	11	2019	3152211		HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.129Z		
3821087863	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:Y296	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.164677	-72.540258			94.0	0.0			2019-11-01T00:00:00	1	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.130Z		
3821087862	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T417	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Samanea	Samanea saman		SPECIES	Albizia saman (Jacq.) Merr.	Albizia saman	(Jacq.) Merr.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166402	-72.542606			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2972949	2972960	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.129Z		
3821087861	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T419	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia polyphylla		SPECIES	Senegalia polyphylla (DC.) Britton & Rose	Senegalia polyphylla	Britton & Rose ex Britton & Killip	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166431	-72.542581			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2980360	2980360	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.131Z		
3821087860	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T418	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166429	-72.542619			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.130Z		
3821087859	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T410	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166345	-72.542556			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.128Z		
3821087858	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T411	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Guazuma	Guazuma ulmifolia		SPECIES	Guazuma ulmifolia Lam.	Guazuma ulmifolia	Lam.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166395	-72.542555			94.0	0.0			2019-11-21T00:00:00	21	11	2019	3152195	3152195	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.129Z		
3821087857	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T413	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166369	-72.542602			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.128Z		
3821087856	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T412	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Handroanthus	Handroanthus impetiginosum		SPECIES	Handroanthus impetiginosum (Mart. ex DC.) Mattos	Handroanthus impetiginosus	(Mart. ex DC.) Mattos	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166368	-72.542579			94.0	0.0			2019-11-21T00:00:00	21	11	2019	4092242	4092242	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.128Z		TAXON_MATCH_FUZZY
3821087855	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T414	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Randia	Randia obcordata		SPECIES	Randia obcordata S.Watson	Randia obcordata	S.Watson	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166357	-72.542645			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5339453	5339453	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.128Z		
3821087854	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T416	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166374	-72.542623			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.128Z		
3821087853	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T415	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Handroanthus	Handroanthus impetiginosum		SPECIES	Handroanthus impetiginosum (Mart. ex DC.) Mattos	Handroanthus impetiginosus	(Mart. ex DC.) Mattos	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166377	-72.542638			94.0	0.0			2019-11-21T00:00:00	21	11	2019	4092242	4092242	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.129Z		TAXON_MATCH_FUZZY
3821087852	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T406	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Randia	Randia obcordata		SPECIES	Randia obcordata S.Watson	Randia obcordata	S.Watson	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166341	-72.542449			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5339453	5339453	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.130Z		
3821087851	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T407	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia polyphylla		SPECIES	Senegalia polyphylla (DC.) Britton & Rose	Senegalia polyphylla	Britton & Rose ex Britton & Killip	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166332	-72.542492			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2980360	2980360	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.129Z		
3821087850	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T408	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Cordiaceae	Cordia	Cordia dentata		SPECIES	Cordia dentata Poir.	Cordia dentata	J.L.M.Poiret	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166344	-72.542519			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5361859	5361859	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.127Z		
3821087849	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T409	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna atomaria		SPECIES	Senna atomaria (L.) H.S.Irwin & Barneby	Senna atomaria	(L.) H.S.Irwin & Barneby	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166329	-72.542522			94.0	0.0			2019-11-21T00:00:00	21	11	2019	2957695	2957695	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.126Z		
3821087848	fa5d6d5c-adf3-4395-9ef4-548cb318cc5a	CERREJON:CENSO-FORESTAL_BRUNO:T400	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba pentandra		SPECIES	Ceiba pentandra (L.) Gaertn.	Ceiba pentandra	(L.) Gaertn.	CO	Arroyo Bruno	La Guajira	PRESENT	1	14fb9c57-68a5-4870-b434-5355df7a9c3c	11.166325	-72.542586			94.0	0.0			2019-11-21T00:00:00	21	11	2019	5406697	5406697	HUMAN_OBSERVATION	Carbones del Cerrejón Limited (Cerrejón)						CC_BY_NC_4_0		Claudia Calderon;Maribel Herrera Palma			2023-08-26T16:52:00.127Z		
